event_time,container_id,cargo_type,origin_port,destination_market,temperature_c,humidity_pct,vibration_g,transit_hour
2026-08-04T04:00:00,GRA-008,Grapes,Valparaiso,New York,0.06,90.62,0.433,76
2026-08-04T04:05:00,GRA-008,Grapes,Valparaiso,New York,0.13,91.32,0.353,76
2026-08-04T04:10:00,GRA-008,Grapes,Valparaiso,New York,0.73,89.56,0.266,76
2026-08-04T04:15:00,GRA-008,Grapes,Valparaiso,New York,0.22,90.59,0.432,76
2026-08-04T04:20:00,GRA-008,Grapes,Valparaiso,New York,0.41,92.24,0.254,76
2026-08-04T04:25:00,GRA-008,Grapes,Valparaiso,New York,-0.18,88.4,0.27,76
2026-08-04T04:30:00,GRA-008,Grapes,Valparaiso,New York,0.66,90.33,0.242,76
2026-08-04T04:35:00,GRA-008,Grapes,Valparaiso,New York,0.91,92.18,0.639,76
2026-08-04T04:40:00,GRA-008,Grapes,Valparaiso,New York,0.11,90.65,0.478,76
2026-08-04T04:45:00,GRA-008,Grapes,Valparaiso,New York,0.42,90.84,0.603,76
2026-08-04T04:50:00,GRA-008,Grapes,Valparaiso,New York,0.18,90.66,0.312,76
2026-08-04T04:55:00,GRA-008,Grapes,Valparaiso,New York,0.12,88.69,0.249,76
2026-08-04T05:00:00,GRA-008,Grapes,Valparaiso,New York,0.41,92.78,0.273,77
2026-08-04T05:05:00,GRA-008,Grapes,Valparaiso,New York,0.21,94.69,0.545,77
2026-08-04T05:10:00,GRA-008,Grapes,Valparaiso,New York,0.61,87.6,0.332,77
2026-08-04T05:15:00,GRA-008,Grapes,Valparaiso,New York,0.65,91.62,0.147,77
2026-08-04T05:20:00,GRA-008,Grapes,Valparaiso,New York,0.39,90.25,0.32,77
2026-08-04T05:25:00,GRA-008,Grapes,Valparaiso,New York,0.61,88.67,0.434,77
2026-08-04T05:30:00,GRA-008,Grapes,Valparaiso,New York,0.63,89.96,0.39,77
2026-08-04T05:35:00,GRA-008,Grapes,Valparaiso,New York,0.62,94.22,0.236,77
2026-08-04T05:40:00,GRA-008,Grapes,Valparaiso,New York,0.21,93.92,0.433,77
2026-08-04T05:45:00,GRA-008,Grapes,Valparaiso,New York,0.52,90.83,0.419,77
2026-08-04T05:50:00,GRA-008,Grapes,Valparaiso,New York,-0.11,92.31,0.018,77
2026-08-04T05:55:00,GRA-008,Grapes,Valparaiso,New York,1.11,93.25,0.143,77
2026-08-04T06:00:00,GRA-008,Grapes,Valparaiso,New York,0.82,91.35,0.342,78
2026-08-04T06:05:00,GRA-008,Grapes,Valparaiso,New York,1.29,90.02,0.685,78
2026-08-04T06:10:00,GRA-008,Grapes,Valparaiso,New York,0.6,92.23,0.405,78
2026-08-04T06:15:00,GRA-008,Grapes,Valparaiso,New York,0.19,91.48,0.365,78
2026-08-04T06:20:00,GRA-008,Grapes,Valparaiso,New York,0.66,88.13,0.342,78
2026-08-04T06:25:00,GRA-008,Grapes,Valparaiso,New York,0.29,93.42,0.3,78
2026-08-04T06:30:00,GRA-008,Grapes,Valparaiso,New York,0.54,90.01,0.373,78
2026-08-04T06:35:00,GRA-008,Grapes,Valparaiso,New York,0.44,93.21,0.372,78
2026-08-04T06:40:00,GRA-008,Grapes,Valparaiso,New York,0.09,90.93,0.353,78
2026-08-04T06:45:00,GRA-008,Grapes,Valparaiso,New York,0.78,91.17,0.739,78
2026-08-04T06:50:00,GRA-008,Grapes,Valparaiso,New York,0.21,88.51,0.273,78
2026-08-04T06:55:00,GRA-008,Grapes,Valparaiso,New York,0.67,90.64,0.542,78
2026-08-04T07:00:00,GRA-008,Grapes,Valparaiso,New York,0.95,92.18,0.264,79
2026-08-04T07:05:00,GRA-008,Grapes,Valparaiso,New York,0.66,93.18,0.445,79
2026-08-04T07:10:00,GRA-008,Grapes,Valparaiso,New York,0.47,88.52,0.642,79
2026-08-04T07:15:00,GRA-008,Grapes,Valparaiso,New York,0.76,90.44,0.57,79
2026-08-04T07:20:00,GRA-008,Grapes,Valparaiso,New York,0.61,88.92,0.386,79
2026-08-04T07:25:00,GRA-008,Grapes,Valparaiso,New York,0.65,90.61,0.586,79
2026-08-04T07:30:00,GRA-008,Grapes,Valparaiso,New York,0.93,90.81,0.319,79
2026-08-04T07:35:00,GRA-008,Grapes,Valparaiso,New York,0.64,89.84,0.528,79
2026-08-04T07:40:00,GRA-008,Grapes,Valparaiso,New York,0.62,88.73,0.44,79
2026-08-04T07:45:00,GRA-008,Grapes,Valparaiso,New York,1.2,91.35,0.596,79
2026-08-04T07:50:00,GRA-008,Grapes,Valparaiso,New York,0.22,89.25,0.365,79
2026-08-04T07:55:00,GRA-008,Grapes,Valparaiso,New York,0.13,91.83,0.443,79
2026-08-04T08:00:00,GRA-008,Grapes,Valparaiso,New York,0.76,94.04,0.344,80
2026-08-04T08:05:00,GRA-008,Grapes,Valparaiso,New York,0.17,89.59,0.236,80
2026-08-04T08:10:00,GRA-008,Grapes,Valparaiso,New York,0.71,91.36,0.582,80
2026-08-04T08:15:00,GRA-008,Grapes,Valparaiso,New York,0.76,91.03,0.28,80
2026-08-04T08:20:00,GRA-008,Grapes,Valparaiso,New York,0.6,89.73,0.215,80
2026-08-04T08:25:00,GRA-008,Grapes,Valparaiso,New York,0.25,93.64,0.275,80
2026-08-04T08:30:00,GRA-008,Grapes,Valparaiso,New York,0.31,91.71,0.327,80
2026-08-04T08:35:00,GRA-008,Grapes,Valparaiso,New York,0.24,92.93,0.483,80
2026-08-04T08:40:00,GRA-008,Grapes,Valparaiso,New York,0.57,92.94,0.217,80
2026-08-04T08:45:00,GRA-008,Grapes,Valparaiso,New York,0.54,91.17,0.396,80
2026-08-04T08:50:00,GRA-008,Grapes,Valparaiso,New York,0.97,90.56,0.502,80
2026-08-04T08:55:00,GRA-008,Grapes,Valparaiso,New York,0.56,91.0,0.445,80
2026-08-04T09:00:00,GRA-008,Grapes,Valparaiso,New York,0.36,91.58,0.609,81
2026-08-04T09:05:00,GRA-008,Grapes,Valparaiso,New York,0.54,89.88,0.805,81
2026-08-04T09:10:00,GRA-008,Grapes,Valparaiso,New York,0.32,93.05,0.478,81
2026-08-04T09:15:00,GRA-008,Grapes,Valparaiso,New York,0.36,87.87,0.373,81
2026-08-04T09:20:00,GRA-008,Grapes,Valparaiso,New York,0.2,91.24,0.428,81
2026-08-04T09:25:00,GRA-008,Grapes,Valparaiso,New York,0.49,93.6,0.207,81
2026-08-04T09:30:00,GRA-008,Grapes,Valparaiso,New York,0.63,88.97,0.509,81
2026-08-04T09:35:00,GRA-008,Grapes,Valparaiso,New York,0.63,91.63,0.346,81
2026-08-04T09:40:00,GRA-008,Grapes,Valparaiso,New York,0.76,92.02,0.34,81
2026-08-04T09:45:00,GRA-008,Grapes,Valparaiso,New York,1.48,92.84,0.368,81
2026-08-04T09:50:00,GRA-008,Grapes,Valparaiso,New York,0.3,89.14,0.408,81
2026-08-04T09:55:00,GRA-008,Grapes,Valparaiso,New York,0.47,93.3,0.458,81
2026-08-04T10:00:00,GRA-008,Grapes,Valparaiso,New York,0.01,91.41,0.25,82
2026-08-04T10:05:00,GRA-008,Grapes,Valparaiso,New York,0.58,90.73,0.391,82
2026-08-04T10:10:00,GRA-008,Grapes,Valparaiso,New York,0.21,92.54,0.556,82
2026-08-04T10:15:00,GRA-008,Grapes,Valparaiso,New York,0.5,88.47,0.516,82
2026-08-04T10:20:00,GRA-008,Grapes,Valparaiso,New York,0.37,89.73,0.493,82
2026-08-04T10:25:00,GRA-008,Grapes,Valparaiso,New York,0.59,90.9,0.483,82
2026-08-04T10:30:00,GRA-008,Grapes,Valparaiso,New York,0.53,90.92,0.44,82
2026-08-04T10:35:00,GRA-008,Grapes,Valparaiso,New York,0.98,88.25,0.59,82
2026-08-04T10:40:00,GRA-008,Grapes,Valparaiso,New York,0.31,88.55,0.332,82
2026-08-04T10:45:00,GRA-008,Grapes,Valparaiso,New York,0.54,88.88,0.364,82
2026-08-04T10:50:00,GRA-008,Grapes,Valparaiso,New York,0.5,91.31,0.482,82
2026-08-04T10:55:00,GRA-008,Grapes,Valparaiso,New York,0.42,91.09,0.52,82
2026-08-04T11:00:00,GRA-008,Grapes,Valparaiso,New York,-0.05,93.5,0.401,83
2026-08-04T11:05:00,GRA-008,Grapes,Valparaiso,New York,0.28,88.49,0.508,83
2026-08-04T11:10:00,GRA-008,Grapes,Valparaiso,New York,0.56,92.16,0.345,83
2026-08-04T11:15:00,GRA-008,Grapes,Valparaiso,New York,0.11,88.89,0.369,83
2026-08-04T11:20:00,GRA-008,Grapes,Valparaiso,New York,0.58,90.87,0.265,83
2026-08-04T11:25:00,GRA-008,Grapes,Valparaiso,New York,0.24,91.61,0.37,83
2026-08-04T11:30:00,GRA-008,Grapes,Valparaiso,New York,-0.16,91.42,0.225,83
2026-08-04T11:35:00,GRA-008,Grapes,Valparaiso,New York,0.5,91.23,0.347,83
2026-08-04T11:40:00,GRA-008,Grapes,Valparaiso,New York,0.43,89.5,0.661,83
2026-08-04T11:45:00,GRA-008,Grapes,Valparaiso,New York,0.92,92.41,0.178,83
2026-08-04T11:50:00,GRA-008,Grapes,Valparaiso,New York,0.62,91.5,0.186,83
2026-08-04T11:55:00,GRA-008,Grapes,Valparaiso,New York,0.49,93.21,0.453,83
2026-08-04T12:00:00,GRA-008,Grapes,Valparaiso,New York,0.34,92.79,0.15,84
2026-08-04T12:05:00,GRA-008,Grapes,Valparaiso,New York,1.16,90.58,0.806,84
2026-08-04T12:10:00,GRA-008,Grapes,Valparaiso,New York,0.62,90.03,0.322,84
2026-08-04T12:15:00,GRA-008,Grapes,Valparaiso,New York,-0.07,91.69,0.314,84
2026-08-04T12:20:00,GRA-008,Grapes,Valparaiso,New York,0.15,87.62,0.468,84
2026-08-04T12:25:00,GRA-008,Grapes,Valparaiso,New York,0.54,91.39,0.537,84
2026-08-04T12:30:00,GRA-008,Grapes,Valparaiso,New York,0.76,88.92,0.562,84
2026-08-04T12:35:00,GRA-008,Grapes,Valparaiso,New York,0.34,89.39,0.242,84
2026-08-04T12:40:00,GRA-008,Grapes,Valparaiso,New York,0.34,88.94,0.676,84
2026-08-04T12:45:00,GRA-008,Grapes,Valparaiso,New York,0.26,92.82,0.427,84
2026-08-04T12:50:00,GRA-008,Grapes,Valparaiso,New York,0.34,92.84,0.523,84
2026-08-04T12:55:00,GRA-008,Grapes,Valparaiso,New York,0.54,89.85,0.387,84
2026-08-04T13:00:00,GRA-008,Grapes,Valparaiso,New York,0.76,88.36,0.106,85
2026-08-04T13:05:00,GRA-008,Grapes,Valparaiso,New York,1.01,91.21,0.274,85
2026-08-04T13:10:00,GRA-008,Grapes,Valparaiso,New York,0.72,92.34,0.426,85
2026-08-04T13:15:00,GRA-008,Grapes,Valparaiso,New York,0.41,89.9,0.593,85
2026-08-04T13:20:00,GRA-008,Grapes,Valparaiso,New York,0.46,92.64,0.497,85
2026-08-04T13:25:00,GRA-008,Grapes,Valparaiso,New York,0.55,88.8,0.54,85
2026-08-04T13:30:00,GRA-008,Grapes,Valparaiso,New York,0.5,93.31,0.238,85
2026-08-04T13:35:00,GRA-008,Grapes,Valparaiso,New York,0.61,90.99,0.269,85
2026-08-04T13:40:00,GRA-008,Grapes,Valparaiso,New York,0.77,89.93,0.329,85
2026-08-04T13:45:00,GRA-008,Grapes,Valparaiso,New York,0.86,90.08,0.394,85
2026-08-04T13:50:00,GRA-008,Grapes,Valparaiso,New York,-0.24,89.6,0.699,85
2026-08-04T13:55:00,GRA-008,Grapes,Valparaiso,New York,0.26,90.13,0.28,85
2026-08-04T14:00:00,GRA-008,Grapes,Valparaiso,New York,0.5,91.16,0.304,86
2026-08-04T14:05:00,GRA-008,Grapes,Valparaiso,New York,0.79,86.69,0.585,86
2026-08-04T14:10:00,GRA-008,Grapes,Valparaiso,New York,1.11,89.1,0.64,86
2026-08-04T14:15:00,GRA-008,Grapes,Valparaiso,New York,0.69,92.07,0.596,86
2026-08-04T14:20:00,GRA-008,Grapes,Valparaiso,New York,0.27,89.96,0.532,86
2026-08-04T14:25:00,GRA-008,Grapes,Valparaiso,New York,0.86,93.76,0.514,86
2026-08-04T14:30:00,GRA-008,Grapes,Valparaiso,New York,0.55,89.61,0.282,86
2026-08-04T14:35:00,GRA-008,Grapes,Valparaiso,New York,0.69,91.18,0.549,86
2026-08-04T14:40:00,GRA-008,Grapes,Valparaiso,New York,0.42,90.27,0.225,86
2026-08-04T14:45:00,GRA-008,Grapes,Valparaiso,New York,0.73,90.52,0.106,86
2026-08-04T14:50:00,GRA-008,Grapes,Valparaiso,New York,0.16,90.12,0.682,86
2026-08-04T14:55:00,GRA-008,Grapes,Valparaiso,New York,0.57,91.02,0.236,86
2026-08-04T15:00:00,GRA-008,Grapes,Valparaiso,New York,-0.02,91.71,0.211,87
2026-08-04T15:05:00,GRA-008,Grapes,Valparaiso,New York,0.66,90.0,0.272,87
2026-08-04T15:10:00,GRA-008,Grapes,Valparaiso,New York,0.95,87.41,0.758,87
2026-08-04T15:15:00,GRA-008,Grapes,Valparaiso,New York,0.44,90.78,0.24,87
2026-08-04T15:20:00,GRA-008,Grapes,Valparaiso,New York,0.11,90.03,0.478,87
2026-08-04T15:25:00,GRA-008,Grapes,Valparaiso,New York,0.89,91.01,0.372,87
2026-08-04T15:30:00,GRA-008,Grapes,Valparaiso,New York,0.46,91.82,0.4,87
2026-08-04T15:35:00,GRA-008,Grapes,Valparaiso,New York,0.66,90.2,0.108,87
2026-08-04T15:40:00,GRA-008,Grapes,Valparaiso,New York,0.95,90.66,0.173,87
2026-08-04T15:45:00,GRA-008,Grapes,Valparaiso,New York,-0.09,90.0,0.513,87
2026-08-04T15:50:00,GRA-008,Grapes,Valparaiso,New York,0.53,91.75,0.455,87
2026-08-04T15:55:00,GRA-008,Grapes,Valparaiso,New York,0.34,91.98,0.205,87
2026-08-04T16:00:00,GRA-008,Grapes,Valparaiso,New York,0.7,92.42,0.419,88
2026-08-04T16:05:00,GRA-008,Grapes,Valparaiso,New York,0.37,90.68,0.655,88
2026-08-04T16:10:00,GRA-008,Grapes,Valparaiso,New York,0.62,89.87,0.413,88
2026-08-04T16:15:00,GRA-008,Grapes,Valparaiso,New York,0.24,90.85,0.524,88
2026-08-04T16:20:00,GRA-008,Grapes,Valparaiso,New York,0.51,88.85,0.133,88
2026-08-04T16:25:00,GRA-008,Grapes,Valparaiso,New York,0.88,91.22,0.38,88
2026-08-04T16:30:00,GRA-008,Grapes,Valparaiso,New York,0.79,90.64,0.675,88
2026-08-04T16:35:00,GRA-008,Grapes,Valparaiso,New York,0.44,90.17,0.596,88
2026-08-04T16:40:00,GRA-008,Grapes,Valparaiso,New York,0.75,91.62,0.52,88
2026-08-04T16:45:00,GRA-008,Grapes,Valparaiso,New York,0.32,92.93,0.629,88
2026-08-04T16:50:00,GRA-008,Grapes,Valparaiso,New York,0.21,90.25,0.416,88
2026-08-04T16:55:00,GRA-008,Grapes,Valparaiso,New York,0.55,92.26,0.312,88
2026-08-04T17:00:00,GRA-008,Grapes,Valparaiso,New York,-0.05,90.93,0.444,89
2026-08-04T17:05:00,GRA-008,Grapes,Valparaiso,New York,0.49,90.94,0.421,89
2026-08-04T17:10:00,GRA-008,Grapes,Valparaiso,New York,0.45,90.21,0.511,89
2026-08-04T17:15:00,GRA-008,Grapes,Valparaiso,New York,0.13,87.4,0.393,89
2026-08-04T17:20:00,GRA-008,Grapes,Valparaiso,New York,1.15,91.04,0.588,89
2026-08-04T17:25:00,GRA-008,Grapes,Valparaiso,New York,0.2,91.63,0.427,89
2026-08-04T17:30:00,GRA-008,Grapes,Valparaiso,New York,0.58,88.67,0.265,89
2026-08-04T17:35:00,GRA-008,Grapes,Valparaiso,New York,0.54,90.87,0.447,89
2026-08-04T17:40:00,GRA-008,Grapes,Valparaiso,New York,-0.01,88.71,0.331,89
2026-08-04T17:45:00,GRA-008,Grapes,Valparaiso,New York,0.88,91.92,0.348,89
2026-08-04T17:50:00,GRA-008,Grapes,Valparaiso,New York,0.62,90.92,0.288,89
2026-08-04T17:55:00,GRA-008,Grapes,Valparaiso,New York,0.93,89.45,0.311,89
2026-08-04T18:00:00,GRA-008,Grapes,Valparaiso,New York,0.53,93.08,0.642,90
2026-08-04T18:05:00,GRA-008,Grapes,Valparaiso,New York,0.12,90.88,0.265,90
2026-08-04T18:10:00,GRA-008,Grapes,Valparaiso,New York,0.35,89.83,0.466,90
2026-08-04T18:15:00,GRA-008,Grapes,Valparaiso,New York,0.31,90.17,0.249,90
2026-08-04T18:20:00,GRA-008,Grapes,Valparaiso,New York,0.89,92.68,0.466,90
2026-08-04T18:25:00,GRA-008,Grapes,Valparaiso,New York,0.83,89.36,0.62,90
2026-08-04T18:30:00,GRA-008,Grapes,Valparaiso,New York,0.41,91.6,0.118,90
2026-08-04T18:35:00,GRA-008,Grapes,Valparaiso,New York,0.49,89.83,0.498,90
2026-08-04T18:40:00,GRA-008,Grapes,Valparaiso,New York,0.59,92.12,0.346,90
2026-08-04T18:45:00,GRA-008,Grapes,Valparaiso,New York,0.3,92.04,0.28,90
2026-08-04T18:50:00,GRA-008,Grapes,Valparaiso,New York,0.66,92.8,0.331,90
2026-08-04T18:55:00,GRA-008,Grapes,Valparaiso,New York,0.53,89.73,0.291,90
2026-08-04T19:00:00,GRA-008,Grapes,Valparaiso,New York,0.03,91.54,0.478,91
2026-08-04T19:05:00,GRA-008,Grapes,Valparaiso,New York,0.58,90.79,0.184,91
2026-08-04T19:10:00,GRA-008,Grapes,Valparaiso,New York,0.4,89.06,0.357,91
2026-08-04T19:15:00,GRA-008,Grapes,Valparaiso,New York,0.96,90.23,0.425,91
2026-08-04T19:20:00,GRA-008,Grapes,Valparaiso,New York,0.16,91.8,0.26,91
2026-08-04T19:25:00,GRA-008,Grapes,Valparaiso,New York,0.43,88.87,0.494,91
2026-08-04T19:30:00,GRA-008,Grapes,Valparaiso,New York,0.41,93.04,0.329,91
2026-08-04T19:35:00,GRA-008,Grapes,Valparaiso,New York,0.64,91.3,0.124,91
2026-08-04T19:40:00,GRA-008,Grapes,Valparaiso,New York,0.39,91.96,0.35,91
2026-08-04T19:45:00,GRA-008,Grapes,Valparaiso,New York,0.64,94.38,0.126,91
2026-08-04T19:50:00,GRA-008,Grapes,Valparaiso,New York,0.21,93.3,0.369,91
2026-08-04T19:55:00,GRA-008,Grapes,Valparaiso,New York,0.69,92.54,0.428,91
2026-08-04T20:00:00,GRA-008,Grapes,Valparaiso,New York,0.64,92.14,0.604,92
2026-08-04T20:05:00,GRA-008,Grapes,Valparaiso,New York,0.51,91.52,0.364,92
2026-08-04T20:10:00,GRA-008,Grapes,Valparaiso,New York,0.56,91.47,0.788,92
2026-08-04T20:15:00,GRA-008,Grapes,Valparaiso,New York,0.12,88.84,0.172,92
2026-08-04T20:20:00,GRA-008,Grapes,Valparaiso,New York,0.63,92.35,0.578,92
2026-08-04T20:25:00,GRA-008,Grapes,Valparaiso,New York,0.72,91.08,0.225,92
2026-08-04T20:30:00,GRA-008,Grapes,Valparaiso,New York,0.38,89.94,0.195,92
2026-08-04T20:35:00,GRA-008,Grapes,Valparaiso,New York,0.02,91.33,0.315,92
2026-08-04T20:40:00,GRA-008,Grapes,Valparaiso,New York,1.07,89.54,0.417,92
2026-08-04T20:45:00,GRA-008,Grapes,Valparaiso,New York,-0.17,95.15,0.482,92
2026-08-04T20:50:00,GRA-008,Grapes,Valparaiso,New York,0.28,89.5,0.059,92
2026-08-04T20:55:00,GRA-008,Grapes,Valparaiso,New York,0.47,92.3,0.398,92
2026-08-04T21:00:00,GRA-008,Grapes,Valparaiso,New York,0.3,90.0,0.359,93
2026-08-04T21:05:00,GRA-008,Grapes,Valparaiso,New York,0.34,89.82,0.301,93
2026-08-04T21:10:00,GRA-008,Grapes,Valparaiso,New York,-0.23,89.04,0.505,93
2026-08-04T21:15:00,GRA-008,Grapes,Valparaiso,New York,0.87,91.58,0.443,93
2026-08-04T21:20:00,GRA-008,Grapes,Valparaiso,New York,0.51,91.33,0.382,93
2026-08-04T21:25:00,GRA-008,Grapes,Valparaiso,New York,0.09,91.02,0.43,93
2026-08-04T21:30:00,GRA-008,Grapes,Valparaiso,New York,0.62,89.72,0.237,93
2026-08-04T21:35:00,GRA-008,Grapes,Valparaiso,New York,0.3,89.58,0.313,93
2026-08-04T21:40:00,GRA-008,Grapes,Valparaiso,New York,0.53,93.48,0.378,93
2026-08-04T21:45:00,GRA-008,Grapes,Valparaiso,New York,0.92,91.14,0.401,93
2026-08-04T21:50:00,GRA-008,Grapes,Valparaiso,New York,0.21,90.16,0.332,93
2026-08-04T21:55:00,GRA-008,Grapes,Valparaiso,New York,-0.1,92.02,0.317,93
2026-08-04T22:00:00,GRA-008,Grapes,Valparaiso,New York,0.6,90.73,0.409,94
2026-08-04T22:05:00,GRA-008,Grapes,Valparaiso,New York,1.06,87.96,0.488,94
2026-08-04T22:10:00,GRA-008,Grapes,Valparaiso,New York,0.53,89.32,0.506,94
2026-08-04T22:15:00,GRA-008,Grapes,Valparaiso,New York,0.15,89.83,0.59,94
2026-08-04T22:20:00,GRA-008,Grapes,Valparaiso,New York,0.42,94.27,0.393,94
2026-08-04T22:25:00,GRA-008,Grapes,Valparaiso,New York,0.2,91.89,0.54,94
2026-08-04T22:30:00,GRA-008,Grapes,Valparaiso,New York,0.86,90.71,0.306,94
2026-08-04T22:35:00,GRA-008,Grapes,Valparaiso,New York,0.8,88.91,0.368,94
2026-08-04T22:40:00,GRA-008,Grapes,Valparaiso,New York,0.89,91.01,0.385,94
2026-08-04T22:45:00,GRA-008,Grapes,Valparaiso,New York,0.67,89.63,0.35,94
2026-08-04T22:50:00,GRA-008,Grapes,Valparaiso,New York,0.32,93.5,0.277,94
2026-08-04T22:55:00,GRA-008,Grapes,Valparaiso,New York,0.17,89.22,0.215,94
2026-08-04T23:00:00,GRA-008,Grapes,Valparaiso,New York,0.5,92.5,0.313,95
2026-08-04T23:05:00,GRA-008,Grapes,Valparaiso,New York,0.7,90.54,0.423,95
2026-08-04T23:10:00,GRA-008,Grapes,Valparaiso,New York,0.27,89.98,0.126,95
2026-08-04T23:15:00,GRA-008,Grapes,Valparaiso,New York,0.53,89.71,0.594,95
2026-08-04T23:20:00,GRA-008,Grapes,Valparaiso,New York,0.44,90.38,0.366,95
2026-08-04T23:25:00,GRA-008,Grapes,Valparaiso,New York,0.81,90.57,0.483,95
2026-08-04T23:30:00,GRA-008,Grapes,Valparaiso,New York,0.18,91.26,0.471,95
2026-08-04T23:35:00,GRA-008,Grapes,Valparaiso,New York,-0.14,91.84,0.217,95
2026-08-04T23:40:00,GRA-008,Grapes,Valparaiso,New York,0.59,93.11,0.313,95
2026-08-04T23:45:00,GRA-008,Grapes,Valparaiso,New York,0.72,91.17,0.509,95
2026-08-04T23:50:00,GRA-008,Grapes,Valparaiso,New York,0.5,91.34,0.296,95
2026-08-04T23:55:00,GRA-008,Grapes,Valparaiso,New York,0.27,90.87,0.546,95
2026-08-01T00:00:00,SAL-001,Salmon,Bergen,Boston,-1.08,94.34,0.186,0
2026-08-01T00:05:00,SAL-001,Salmon,Bergen,Boston,-0.93,95.54,0.427,0
2026-08-01T00:10:00,SAL-001,Salmon,Bergen,Boston,-1.33,94.64,0.358,0
2026-08-01T00:15:00,SAL-001,Salmon,Bergen,Boston,-1.45,94.46,0.573,0
2026-08-01T00:20:00,SAL-001,Salmon,Bergen,Boston,-1.3,93.28,0.752,0
2026-08-01T00:25:00,SAL-001,Salmon,Bergen,Boston,-1.06,96.07,0.19,0
2026-08-01T00:30:00,SAL-001,Salmon,Bergen,Boston,-1.02,93.41,0.5,0
2026-08-01T00:35:00,SAL-001,Salmon,Bergen,Boston,-1.08,94.36,0.363,0
2026-08-01T00:40:00,SAL-001,Salmon,Bergen,Boston,-1.35,98.82,0.111,0
2026-08-01T00:45:00,SAL-001,Salmon,Bergen,Boston,-1.0,96.96,0.377,0
2026-08-01T00:50:00,SAL-001,Salmon,Bergen,Boston,-0.96,94.21,0.811,0
2026-08-01T00:55:00,SAL-001,Salmon,Bergen,Boston,-1.28,94.89,0.553,0
2026-08-01T01:00:00,SAL-001,Salmon,Bergen,Boston,-1.11,96.42,0.511,1
2026-08-01T01:05:00,SAL-001,Salmon,Bergen,Boston,-1.04,93.32,0.287,1
2026-08-01T01:10:00,SAL-001,Salmon,Bergen,Boston,-1.17,96.42,0.274,1
2026-08-01T01:15:00,SAL-001,Salmon,Bergen,Boston,-1.06,94.31,0.683,1
2026-08-01T01:20:00,SAL-001,Salmon,Bergen,Boston,-0.39,96.64,0.305,1
2026-08-01T01:25:00,SAL-001,Salmon,Bergen,Boston,-1.48,94.3,0.365,1
2026-08-01T01:30:00,SAL-001,Salmon,Bergen,Boston,-0.91,96.5,0.258,1
2026-08-01T01:35:00,SAL-001,Salmon,Bergen,Boston,-0.77,95.21,0.443,1
2026-08-01T01:40:00,SAL-001,Salmon,Bergen,Boston,-1.24,93.94,0.287,1
2026-08-01T01:45:00,SAL-001,Salmon,Bergen,Boston,-0.6,95.34,0.415,1
2026-08-01T01:50:00,SAL-001,Salmon,Bergen,Boston,-0.94,95.12,0.467,1
2026-08-01T01:55:00,SAL-001,Salmon,Bergen,Boston,-0.44,92.82,0.51,1
2026-08-01T02:00:00,SAL-001,Salmon,Bergen,Boston,-1.05,94.71,0.436,2
2026-08-01T02:05:00,SAL-001,Salmon,Bergen,Boston,-1.21,94.7,0.131,2
2026-08-01T02:10:00,SAL-001,Salmon,Bergen,Boston,-0.77,95.6,0.248,2
2026-08-01T02:15:00,SAL-001,Salmon,Bergen,Boston,-1.18,95.68,0.596,2
2026-08-01T02:20:00,SAL-001,Salmon,Bergen,Boston,-0.87,96.34,0.316,2
2026-08-01T02:25:00,SAL-001,Salmon,Bergen,Boston,-1.17,99.99,0.547,2
2026-08-01T02:30:00,SAL-001,Salmon,Bergen,Boston,-0.83,93.94,0.363,2
2026-08-01T02:35:00,SAL-001,Salmon,Bergen,Boston,-1.02,93.95,0.57,2
2026-08-01T02:40:00,SAL-001,Salmon,Bergen,Boston,-0.42,95.69,0.6,2
2026-08-01T02:45:00,SAL-001,Salmon,Bergen,Boston,-0.84,96.5,0.455,2
2026-08-01T02:50:00,SAL-001,Salmon,Bergen,Boston,-0.83,93.84,0.33,2
2026-08-01T02:55:00,SAL-001,Salmon,Bergen,Boston,-1.25,95.73,0.337,2
2026-08-01T03:00:00,SAL-001,Salmon,Bergen,Boston,-0.99,95.11,0.681,3
2026-08-01T03:05:00,SAL-001,Salmon,Bergen,Boston,-0.73,95.63,0.465,3
2026-08-01T03:10:00,SAL-001,Salmon,Bergen,Boston,-1.13,96.85,0.516,3
2026-08-01T03:15:00,SAL-001,Salmon,Bergen,Boston,-0.71,96.34,0.182,3
2026-08-01T03:20:00,SAL-001,Salmon,Bergen,Boston,-1.21,96.41,0.443,3
2026-08-01T03:25:00,SAL-001,Salmon,Bergen,Boston,-0.7,95.69,0.254,3
2026-08-01T03:30:00,SAL-001,Salmon,Bergen,Boston,-1.08,93.8,0.179,3
2026-08-01T03:35:00,SAL-001,Salmon,Bergen,Boston,-1.04,94.34,0.398,3
2026-08-01T03:40:00,SAL-001,Salmon,Bergen,Boston,-0.87,95.71,0.274,3
2026-08-01T03:45:00,SAL-001,Salmon,Bergen,Boston,-1.12,96.02,0.42,3
2026-08-01T03:50:00,SAL-001,Salmon,Bergen,Boston,-0.77,92.52,0.386,3
2026-08-01T03:55:00,SAL-001,Salmon,Bergen,Boston,-1.13,94.26,0.303,3
2026-08-01T04:00:00,SAL-001,Salmon,Bergen,Boston,-0.68,97.66,0.493,4
2026-08-01T04:05:00,SAL-001,Salmon,Bergen,Boston,-0.55,96.67,0.29,4
